node_id,node_type,label
TXN_4634415,Transaction,"[REAL] TXN_4634415: 4,561.72 US Dollar via Credit Card"
TXN_4635223,Transaction,"[REAL] TXN_4635223: 3,414.90 Euro via Cheque"
TXN_4635224,Transaction,[REAL] TXN_4635224: 97.46 Euro via Wire
TXN_4636388,Transaction,[REAL] TXN_4636388: 202.30 Euro via Cheque
TXN_4636389,Transaction,[REAL] TXN_4636389: 67.78 Euro via Cash
TXN_4637391,Transaction,[REAL] TXN_4637391: 29.18 Euro via Cheque
TXN_4637392,Transaction,[REAL] TXN_4637392: 5.56 Euro via Credit Card
TXN_4637393,Transaction,[REAL] TXN_4637393: 4.97 Euro via Wire
TXN_4637843,Transaction,"[REAL] TXN_4637843: 1,132.44 Euro via Cheque"
TXN_4637844,Transaction,"[REAL] TXN_4637844: 1,144.92 Euro via Credit Card"
TXN_4638373,Transaction,"[REAL] TXN_4638373: 34,479.76 Yuan via Cheque"
TXN_4638374,Transaction,"[REAL] TXN_4638374: 8,196.58 Yuan via Wire"
TXN_4638591,Transaction,"[REAL] TXN_4638591: 1,193,096.77 Yuan via Cheque"
TXN_4638592,Transaction,"[REAL] TXN_4638592: 184,843.58 Yuan via ACH"
TXN_4638722,Transaction,"[REAL] TXN_4638722: 582,360.87 Yuan via Cheque"
TXN_4638723,Transaction,"[REAL] TXN_4638723: 169,158.61 Yuan via Credit Card"
TXN_4638724,Transaction,"[REAL] TXN_4638724: 1,452,974.06 Yuan via ACH"
TXN_4640261,Transaction,[REAL] TXN_4640261: 371.43 UK Pound via ACH
TXN_4640627,Transaction,"[REAL] TXN_4640627: 1,037,294.18 Canadian Dollar via Cheque"
TXN_4640628,Transaction,"[REAL] TXN_4640628: 128,937.08 Canadian Dollar via Cash"
TXN_4640629,Transaction,"[REAL] TXN_4640629: 72,112.11 Canadian Dollar via ACH"
TXN_4641627,Transaction,[REAL] TXN_4641627: 134.85 Brazil Real via Cheque
TXN_4641628,Transaction,[REAL] TXN_4641628: 963.61 Brazil Real via Credit Card
TXN_4643426,Transaction,"[REAL] TXN_4643426: 1,204.17 US Dollar via Cheque"
TXN_4643431,Transaction,[REAL] TXN_4643431: 76.10 US Dollar via Cheque
TXN_4643432,Transaction,[REAL] TXN_4643432: 190.20 US Dollar via ACH
TXN_4643433,Transaction,[REAL] TXN_4643433: 15.35 US Dollar via Wire
TXN_4643436,Transaction,"[REAL] TXN_4643436: 2,602.93 US Dollar via Cheque"
TXN_4643437,Transaction,"[REAL] TXN_4643437: 1,092.04 US Dollar via ACH"
TXN_4643438,Transaction,"[REAL] TXN_4643438: 4,741.65 US Dollar via Cheque"
TXN_4643439,Transaction,"[REAL] TXN_4643439: 7,058.11 US Dollar via Credit Card"
TXN_4643458,Transaction,"[REAL] TXN_4643458: 1,150.13 US Dollar via Cheque"
TXN_4643459,Transaction,"[REAL] TXN_4643459: 4,510.91 US Dollar via Credit Card"
TXN_4643460,Transaction,"[REAL] TXN_4643460: 3,416.58 US Dollar via Cheque"
TXN_4643461,Transaction,"[REAL] TXN_4643461: 2,222.18 US Dollar via Credit Card"
TXN_4643594,Transaction,[REAL] TXN_4643594: 144.29 US Dollar via Cheque
TXN_4643595,Transaction,[REAL] TXN_4643595: 390.48 US Dollar via Cash
TXN_4643794,Transaction,[REAL] TXN_4643794: 308.35 US Dollar via Cheque
TXN_4644237,Transaction,"[REAL] TXN_4644237: 501,515.76 US Dollar via Cheque"
TXN_4644238,Transaction,"[REAL] TXN_4644238: 9,609.93 US Dollar via Credit Card"
TXN_4644239,Transaction,"[REAL] TXN_4644239: 1,397,774.35 US Dollar via Wire"
TXN_4644283,Transaction,[REAL] TXN_4644283: 24.19 US Dollar via Cheque
TXN_4644284,Transaction,[REAL] TXN_4644284: 36.30 US Dollar via ACH
TXN_4644321,Transaction,[REAL] TXN_4644321: 209.64 US Dollar via Cheque
TXN_4644322,Transaction,"[REAL] TXN_4644322: 1,272.60 US Dollar via Credit Card"
TXN_4644676,Transaction,"[REAL] TXN_4644676: 3,775.77 US Dollar via Cheque"
TXN_4644677,Transaction,[REAL] TXN_4644677: 844.75 US Dollar via Credit Card
TXN_4644863,Transaction,[REAL] TXN_4644863: 145.05 US Dollar via Cheque
TXN_4644864,Transaction,[REAL] TXN_4644864: 59.79 US Dollar via Cash
TXN_4645709,Transaction,"[REAL] TXN_4645709: 18,068.00 US Dollar via Cheque"
TXN_4645710,Transaction,"[REAL] TXN_4645710: 16,004.56 US Dollar via Credit Card"
TXN_4645711,Transaction,"[REAL] TXN_4645711: 22,483.80 US Dollar via Cash"
TXN_4645712,Transaction,"[REAL] TXN_4645712: 38,257.82 US Dollar via ACH"
TXN_4646437,Transaction,[REAL] TXN_4646437: 213.20 US Dollar via Cheque
TXN_4646438,Transaction,[REAL] TXN_4646438: 7.62 US Dollar via Credit Card
TXN_4647031,Transaction,"[REAL] TXN_4647031: 3,500.71 US Dollar via Cash"
TXN_4647290,Transaction,"[REAL] TXN_4647290: 63,127.89 US Dollar via Cheque"
TXN_4647291,Transaction,"[REAL] TXN_4647291: 18,243.49 US Dollar via Credit Card"
TXN_4647292,Transaction,"[REAL] TXN_4647292: 15,574.33 US Dollar via ACH"
TXN_4647456,Transaction,"[REAL] TXN_4647456: 1,527.29 US Dollar via Cheque"
TXN_4647457,Transaction,"[REAL] TXN_4647457: 1,191.12 US Dollar via Credit Card"
TXN_4647559,Transaction,[REAL] TXN_4647559: 283.09 US Dollar via Cheque
TXN_4647560,Transaction,[REAL] TXN_4647560: 202.53 US Dollar via Credit Card
TXN_4648034,Transaction,"[REAL] TXN_4648034: 155,224.94 US Dollar via Cheque"
TXN_4648035,Transaction,"[REAL] TXN_4648035: 4,445.03 US Dollar via Credit Card"
TXN_4648036,Transaction,"[REAL] TXN_4648036: 60,655.40 US Dollar via Cash"
TXN_4648037,Transaction,"[REAL] TXN_4648037: 1,249.88 US Dollar via ACH"
TXN_4648650,Transaction,[REAL] TXN_4648650: 253.48 Euro via Cheque
TXN_4648651,Transaction,[REAL] TXN_4648651: 868.26 Euro via Credit Card
TXN_4648652,Transaction,[REAL] TXN_4648652: 177.34 Euro via Cash
TXN_4648653,Transaction,[REAL] TXN_4648653: 17.09 Euro via ACH
TXN_4648654,Transaction,[REAL] TXN_4648654: 30.56 Euro via Wire
TXN_4648850,Transaction,[REAL] TXN_4648850: 299.99 Euro via ACH
TXN_4649463,Transaction,"[REAL] TXN_4649463: 20,024.42 Euro via Cheque"
TXN_4649464,Transaction,"[REAL] TXN_4649464: 5,399.75 Euro via Credit Card"
TXN_4650820,Transaction,[REAL] TXN_4650820: 565.94 Euro via Credit Card
TXN_4651390,Transaction,[REAL] TXN_4651390: 221.58 Euro via Cheque
TXN_4651391,Transaction,[REAL] TXN_4651391: 693.76 Euro via Credit Card
TXN_4652561,Transaction,"[REAL] TXN_4652561: 59,025.99 Rupee via Cheque"
TXN_4652851,Transaction,"[REAL] TXN_4652851: 187,690.73 Ruble via Cheque"
TXN_4652913,Transaction,"[REAL] TXN_4652913: 19,898.79 Ruble via Cheque"
TXN_4652914,Transaction,[REAL] TXN_4652914: 175.22 Ruble via Cash
TXN_4653383,Transaction,"[REAL] TXN_4653383: 2,922.61 UK Pound via Cheque"
TXN_4653384,Transaction,"[REAL] TXN_4653384: 8,480.27 UK Pound via Credit Card"
TXN_4653385,Transaction,"[REAL] TXN_4653385: 10,541.70 UK Pound via Wire"
TXN_4653582,Transaction,[REAL] TXN_4653582: 112.83 UK Pound via Cheque
TXN_4653583,Transaction,[REAL] TXN_4653583: 41.70 UK Pound via Cash
TXN_4653770,Transaction,[REAL] TXN_4653770: 261.62 Canadian Dollar via Cheque
TXN_4653826,Transaction,"[REAL] TXN_4653826: 5,527.41 Canadian Dollar via Cheque"
TXN_4653827,Transaction,"[REAL] TXN_4653827: 24,273.04 Canadian Dollar via ACH"
TXN_4654417,Transaction,"[REAL] TXN_4654417: 37,095.94 Australian Dollar via Cheque"
TXN_4654418,Transaction,"[REAL] TXN_4654418: 22,188.99 Australian Dollar via Credit Card"
TXN_4654419,Transaction,"[REAL] TXN_4654419: 26,085.96 Australian Dollar via Wire"
TXN_4655900,Transaction,"[REAL] TXN_4655900: 3,875.99 Shekel via Cheque"
TXN_4656147,Transaction,"[REAL] TXN_4656147: 3,175.34 Shekel via Cheque"
TXN_4656148,Transaction,"[REAL] TXN_4656148: 14,596.05 Shekel via Credit Card"
TXN_4656289,Transaction,"[REAL] TXN_4656289: 1,887.55 Saudi Riyal via Cheque"
TXN_4656785,Transaction,"[REAL] TXN_4656785: 2,637.68 US Dollar via Cheque"
TXN_4656830,Transaction,[REAL] TXN_4656830: 264.01 US Dollar via Cheque
TXN_4656831,Transaction,[REAL] TXN_4656831: 189.65 US Dollar via Credit Card
TXN_4656939,Transaction,"[REAL] TXN_4656939: 65,878.26 US Dollar via Cheque"
TXN_4656940,Transaction,"[REAL] TXN_4656940: 18,310.04 US Dollar via Credit Card"
TXN_4656941,Transaction,"[REAL] TXN_4656941: 7,047.79 US Dollar via ACH"
TXN_4656993,Transaction,"[REAL] TXN_4656993: 6,037.20 US Dollar via Cheque"
TXN_4656994,Transaction,"[REAL] TXN_4656994: 3,437.22 US Dollar via Credit Card"
TXN_4657058,Transaction,"[REAL] TXN_4657058: 2,936.90 US Dollar via Cheque"
TXN_4657059,Transaction,"[REAL] TXN_4657059: 2,629.38 US Dollar via Cash"
TXN_4657060,Transaction,"[REAL] TXN_4657060: 1,261.83 US Dollar via Wire"
TXN_4657100,Transaction,[REAL] TXN_4657100: 104.85 US Dollar via Cheque
TXN_4657178,Transaction,[REAL] TXN_4657178: 41.87 US Dollar via Cheque
TXN_4657179,Transaction,[REAL] TXN_4657179: 197.18 US Dollar via Credit Card
TXN_4657262,Transaction,"[REAL] TXN_4657262: 2,646.41 US Dollar via Cheque"
TXN_4657779,Transaction,"[REAL] TXN_4657779: 22,923.71 US Dollar via Cheque"
TXN_4657780,Transaction,"[REAL] TXN_4657780: 9,625.27 US Dollar via Credit Card"
TXN_4657781,Transaction,"[REAL] TXN_4657781: 2,610.61 US Dollar via Cash"
TXN_4658480,Transaction,"[REAL] TXN_4658480: 4,577.39 US Dollar via Cheque"
TXN_4658481,Transaction,"[REAL] TXN_4658481: 11,388.94 US Dollar via Cash"
TXN_4659175,Transaction,"[REAL] TXN_4659175: 1,897.35 US Dollar via Credit Card"
TXN_4659178,Transaction,"[REAL] TXN_4659178: 2,123.33 US Dollar via Cheque"
TXN_4659179,Transaction,"[REAL] TXN_4659179: 1,817.99 US Dollar via Cash"
TXN_4659873,Transaction,"[REAL] TXN_4659873: 519,828.61 US Dollar via Cheque"
TXN_4659874,Transaction,"[REAL] TXN_4659874: 14,224.20 US Dollar via Credit Card"
TXN_4659875,Transaction,"[REAL] TXN_4659875: 594,594.41 US Dollar via ACH"
TXN_4659876,Transaction,"[REAL] TXN_4659876: 61,710.39 US Dollar via Wire"
TXN_4660316,Transaction,[REAL] TXN_4660316: 100.85 US Dollar via ACH
TXN_4661525,Transaction,[REAL] TXN_4661525: 95.22 US Dollar via ACH
TXN_4661773,Transaction,[REAL] TXN_4661773: 784.74 Euro via Cheque
TXN_4662286,Transaction,[REAL] TXN_4662286: 189.51 Euro via Cheque
TXN_4662287,Transaction,"[REAL] TXN_4662287: 1,660.85 Euro via Cash"
TXN_4663317,Transaction,"[REAL] TXN_4663317: 2,005.59 Euro via Cheque"
TXN_4663318,Transaction,"[REAL] TXN_4663318: 3,814.19 Euro via Credit Card"
TXN_4663319,Transaction,"[REAL] TXN_4663319: 6,912.60 Euro via Cash"
TXN_4663320,Transaction,"[REAL] TXN_4663320: 1,936.68 Euro via ACH"
TXN_4664559,Transaction,[REAL] TXN_4664559: 43.45 Euro via Cheque
TXN_4664560,Transaction,[REAL] TXN_4664560: 145.08 Euro via Credit Card
TXN_4665743,Transaction,"[REAL] TXN_4665743: 2,572,972.45 Rupee via Cheque"
TXN_4665744,Transaction,"[REAL] TXN_4665744: 750,418.39 Rupee via Credit Card"
TXN_4665745,Transaction,"[REAL] TXN_4665745: 904,889.08 Rupee via ACH"
TXN_4666075,Transaction,"[REAL] TXN_4666075: 530,141.62 Rupee via Cheque"
TXN_4666076,Transaction,"[REAL] TXN_4666076: 1,239,850.16 Rupee via Credit Card"
TXN_4666123,Transaction,"[REAL] TXN_4666123: 3,924,085.10 Ruble via Cheque"
TXN_4666124,Transaction,"[REAL] TXN_4666124: 710,301.40 Ruble via Credit Card"
TXN_4666125,Transaction,"[REAL] TXN_4666125: 17,915,890.07 Ruble via Cash"
TXN_4666126,Transaction,"[REAL] TXN_4666126: 4,965,340.29 Ruble via ACH"
TXN_4666321,Transaction,"[REAL] TXN_4666321: 753,525.80 Ruble via Cheque"
TXN_4666322,Transaction,"[REAL] TXN_4666322: 195,638.65 Ruble via Wire"
TXN_4666662,Transaction,[REAL] TXN_4666662: 142.47 UK Pound via Cheque
TXN_4666663,Transaction,[REAL] TXN_4666663: 365.06 UK Pound via Cash
TXN_4667070,Transaction,"[REAL] TXN_4667070: 85,547.37 Canadian Dollar via Cheque"
TXN_4667071,Transaction,"[REAL] TXN_4667071: 354,631.93 Canadian Dollar via Cash"
TXN_4667322,Transaction,"[REAL] TXN_4667322: 3,299.93 Canadian Dollar via Cheque"
TXN_4667323,Transaction,"[REAL] TXN_4667323: 7,197.05 Canadian Dollar via Credit Card"
TXN_4669006,Transaction,[REAL] TXN_4669006: 404.85 Shekel via Credit Card
TXN_4669263,Transaction,"[REAL] TXN_4669263: 1,154.12 Shekel via Cheque"
TXN_4669264,Transaction,"[REAL] TXN_4669264: 2,250.66 Shekel via Credit Card"
TXN_4669265,Transaction,"[REAL] TXN_4669265: 1,600.05 Shekel via ACH"
TXN_4669683,Transaction,[REAL] TXN_4669683: 0.03 Bitcoin via Bitcoin
TXN_4669684,Transaction,[REAL] TXN_4669684: 0.03 Bitcoin via Bitcoin
TXN_4670055,Transaction,"[REAL] TXN_4670055: 703,758.64 US Dollar via Cheque"
TXN_4670056,Transaction,"[REAL] TXN_4670056: 438,372.98 US Dollar via Cash"
TXN_4670058,Transaction,"[REAL] TXN_4670058: 4,044.48 US Dollar via Cheque"
TXN_4670059,Transaction,"[REAL] TXN_4670059: 1,647.03 US Dollar via Cash"
TXN_4670118,Transaction,"[REAL] TXN_4670118: 2,235.65 US Dollar via Cheque"
TXN_4670119,Transaction,[REAL] TXN_4670119: 201.62 US Dollar via Credit Card
TXN_4670120,Transaction,[REAL] TXN_4670120: 142.11 US Dollar via ACH
TXN_4670142,Transaction,"[REAL] TXN_4670142: 1,992.96 US Dollar via Cheque"
TXN_4670143,Transaction,"[REAL] TXN_4670143: 9,134.50 US Dollar via Credit Card"
TXN_4670144,Transaction,"[REAL] TXN_4670144: 3,332.02 US Dollar via ACH"
TXN_4670145,Transaction,"[REAL] TXN_4670145: 1,328.65 US Dollar via Wire"
TXN_4670164,Transaction,[REAL] TXN_4670164: 352.80 US Dollar via Cheque
TXN_4670165,Transaction,[REAL] TXN_4670165: 742.09 US Dollar via Credit Card
TXN_4670166,Transaction,[REAL] TXN_4670166: 664.01 US Dollar via Cash
TXN_4670655,Transaction,[REAL] TXN_4670655: 447.68 US Dollar via Cheque
TXN_4670656,Transaction,[REAL] TXN_4670656: 106.17 US Dollar via Credit Card
TXN_4671006,Transaction,"[REAL] TXN_4671006: 2,541.04 US Dollar via ACH"
TXN_4671234,Transaction,[REAL] TXN_4671234: 132.49 US Dollar via Cheque
TXN_4672515,Transaction,[REAL] TXN_4672515: 728.47 US Dollar via Cheque
TXN_4672516,Transaction,[REAL] TXN_4672516: 312.08 US Dollar via Credit Card
TXN_4672522,Transaction,"[REAL] TXN_4672522: 1,814.06 US Dollar via Cheque"
TXN_4672523,Transaction,[REAL] TXN_4672523: 808.60 US Dollar via ACH
TXN_4672696,Transaction,[REAL] TXN_4672696: 195.49 US Dollar via Cheque
TXN_4673649,Transaction,"[REAL] TXN_4673649: 896,471.04 US Dollar via Cheque"
TXN_4675169,Transaction,"[REAL] TXN_4675169: 4,790.64 Euro via Cheque"
TXN_4675170,Transaction,"[REAL] TXN_4675170: 5,702.65 Euro via Credit Card"
TXN_4675318,Transaction,"[REAL] TXN_4675318: 4,061.71 Euro via ACH"
TXN_4675789,Transaction,"[REAL] TXN_4675789: 1,935.55 Euro via Cheque"
TXN_4675791,Transaction,"[REAL] TXN_4675791: 1,286.22 Euro via Credit Card"
TXN_4675793,Transaction,"[REAL] TXN_4675793: 1,039.59 Euro via Cash"
TXN_4675795,Transaction,[REAL] TXN_4675795: 226.32 Euro via Wire
TXN_4677475,Transaction,"[REAL] TXN_4677475: 6,805.24 Euro via Cheque"
TXN_4677476,Transaction,"[REAL] TXN_4677476: 6,058.08 Euro via Credit Card"
TXN_4678045,Transaction,[REAL] TXN_4678045: 208.00 Euro via Cheque
TXN_4678046,Transaction,[REAL] TXN_4678046: 500.84 Euro via Cash
TXN_4679086,Transaction,"[REAL] TXN_4679086: 44,125.56 Rupee via Cheque"
TXN_4679087,Transaction,"[REAL] TXN_4679087: 40,496.03 Rupee via Credit Card"
TXN_4680481,Transaction,"[REAL] TXN_4680481: 8,220.72 Canadian Dollar via Cheque"
TXN_4680482,Transaction,"[REAL] TXN_4680482: 2,510.40 Canadian Dollar via Credit Card"
TXN_4681493,Transaction,"[REAL] TXN_4681493: 3,412,554.16 Brazil Real via Cheque"
TXN_4681494,Transaction,"[REAL] TXN_4681494: 7,493,699.36 Brazil Real via ACH"
TXN_4682717,Transaction,[REAL] TXN_4682717: 521.06 Shekel via Cheque
TXN_4682718,Transaction,[REAL] TXN_4682718: 675.52 Shekel via Credit Card
TXN_4682719,Transaction,[REAL] TXN_4682719: 82.74 Shekel via ACH
TXN_4683421,Transaction,[REAL] TXN_4683421: 415.76 US Dollar via Cheque
TXN_4683422,Transaction,[REAL] TXN_4683422: 466.40 US Dollar via Cash
TXN_4683445,Transaction,"[REAL] TXN_4683445: 19,139.92 US Dollar via Cheque"
TXN_4683446,Transaction,"[REAL] TXN_4683446: 8,781.40 US Dollar via Wire"
TXN_4683500,Transaction,[REAL] TXN_4683500: 123.05 US Dollar via Cheque
TXN_4683501,Transaction,[REAL] TXN_4683501: 174.06 US Dollar via Credit Card
TXN_4683502,Transaction,[REAL] TXN_4683502: 35.82 US Dollar via Cash
TXN_4683525,Transaction,[REAL] TXN_4683525: 440.33 US Dollar via Cheque
TXN_4683526,Transaction,[REAL] TXN_4683526: 104.07 US Dollar via Credit Card
TXN_4683566,Transaction,[REAL] TXN_4683566: 587.15 US Dollar via Cheque
TXN_4683567,Transaction,[REAL] TXN_4683567: 117.53 US Dollar via Credit Card
TXN_4683673,Transaction,[REAL] TXN_4683673: 108.31 US Dollar via Cheque
TXN_4683674,Transaction,[REAL] TXN_4683674: 80.38 US Dollar via Cash
TXN_4683766,Transaction,[REAL] TXN_4683766: 625.22 US Dollar via Cheque
TXN_4683767,Transaction,[REAL] TXN_4683767: 141.62 US Dollar via Credit Card
TXN_4683768,Transaction,[REAL] TXN_4683768: 28.25 US Dollar via ACH
TXN_4684169,Transaction,[REAL] TXN_4684169: 273.51 US Dollar via Cheque
TXN_4684362,Transaction,"[REAL] TXN_4684362: 10,614.72 US Dollar via Cheque"
TXN_4684363,Transaction,"[REAL] TXN_4684363: 3,029.91 US Dollar via Wire"
TXN_4684470,Transaction,[REAL] TXN_4684470: 277.23 US Dollar via Cheque
TXN_4684729,Transaction,"[REAL] TXN_4684729: 38,822.42 US Dollar via Cheque"
TXN_4684730,Transaction,"[REAL] TXN_4684730: 6,224.71 US Dollar via Credit Card"
TXN_4684731,Transaction,"[REAL] TXN_4684731: 1,476.24 US Dollar via Wire"
TXN_4685844,Transaction,"[REAL] TXN_4685844: 298,879.56 US Dollar via Cheque"
TXN_4685845,Transaction,"[REAL] TXN_4685845: 7,637.49 US Dollar via Credit Card"
TXN_4685935,Transaction,"[REAL] TXN_4685935: 56,134.46 US Dollar via Cheque"
TXN_4685936,Transaction,"[REAL] TXN_4685936: 13,331.84 US Dollar via Credit Card"
TXN_4685937,Transaction,"[REAL] TXN_4685937: 98,748.21 US Dollar via Cash"
TXN_4686099,Transaction,[REAL] TXN_4686099: 119.03 US Dollar via Cheque
TXN_4686100,Transaction,[REAL] TXN_4686100: 227.11 US Dollar via Credit Card
TXN_4686775,Transaction,[REAL] TXN_4686775: 114.36 US Dollar via Cheque
TXN_4686776,Transaction,[REAL] TXN_4686776: 182.73 US Dollar via Credit Card
TXN_4687034,Transaction,"[REAL] TXN_4687034: 10,551.57 US Dollar via Cheque"
TXN_4687035,Transaction,"[REAL] TXN_4687035: 18,570.80 US Dollar via Credit Card"
TXN_4687036,Transaction,"[REAL] TXN_4687036: 31,272.31 US Dollar via Cash"
TXN_4687037,Transaction,"[REAL] TXN_4687037: 10,346.59 US Dollar via ACH"
TXN_4687038,Transaction,"[REAL] TXN_4687038: 11,791.48 US Dollar via Wire"
TXN_4687477,Transaction,"[REAL] TXN_4687477: 3,562.23 US Dollar via Cheque"
TXN_4687712,Transaction,[REAL] TXN_4687712: 184.20 US Dollar via Cheque
TXN_4687713,Transaction,[REAL] TXN_4687713: 141.72 US Dollar via Credit Card
TXN_4689633,Transaction,[REAL] TXN_4689633: 207.81 Euro via Credit Card
TXN_4690881,Transaction,[REAL] TXN_4690881: 499.27 Euro via Cheque
TXN_4690882,Transaction,[REAL] TXN_4690882: 762.84 Euro via Credit Card
TXN_4691190,Transaction,[REAL] TXN_4691190: 217.51 Euro via Cash
TXN_4691256,Transaction,"[REAL] TXN_4691256: 11,204.91 Euro via Cheque"
TXN_4692012,Transaction,"[REAL] TXN_4692012: 3,595.78 Yuan via Cheque"
TXN_4692013,Transaction,"[REAL] TXN_4692013: 2,433.30 Yuan via Credit Card"
TXN_4692014,Transaction,[REAL] TXN_4692014: 602.01 Yuan via ACH
TXN_4693061,Transaction,"[REAL] TXN_4693061: 20,079.79 Ruble via Cheque"
TXN_4693062,Transaction,"[REAL] TXN_4693062: 32,929.69 Ruble via Credit Card"
TXN_4694471,Transaction,[REAL] TXN_4694471: 43.81 Australian Dollar via Cheque
TXN_4694472,Transaction,[REAL] TXN_4694472: 156.32 Australian Dollar via Credit Card
TXN_4694473,Transaction,[REAL] TXN_4694473: 127.83 Australian Dollar via ACH
TXN_4694626,Transaction,"[REAL] TXN_4694626: 5,599.32 Australian Dollar via Cheque"
TXN_4694627,Transaction,"[REAL] TXN_4694627: 2,777.45 Australian Dollar via ACH"
TXN_4695864,Transaction,[REAL] TXN_4695864: 625.55 Shekel via ACH
TXN_4696073,Transaction,"[REAL] TXN_4696073: 4,733.14 Shekel via Cheque"
TXN_4696074,Transaction,"[REAL] TXN_4696074: 13,047.90 Shekel via Credit Card"
TXN_4696075,Transaction,"[REAL] TXN_4696075: 11,979.47 Shekel via Cash"
TXN_4696076,Transaction,"[REAL] TXN_4696076: 5,246.99 Shekel via ACH"
TXN_4696896,Transaction,[REAL] TXN_4696896: 354.56 US Dollar via Cheque
TXN_4696897,Transaction,[REAL] TXN_4696897: 426.30 US Dollar via Credit Card
TXN_4696905,Transaction,[REAL] TXN_4696905: 209.85 US Dollar via Cheque
TXN_4696906,Transaction,[REAL] TXN_4696906: 48.48 US Dollar via Credit Card
TXN_4696907,Transaction,[REAL] TXN_4696907: 39.69 US Dollar via ACH
TXN_4696908,Transaction,[REAL] TXN_4696908: 81.43 US Dollar via Cheque
TXN_4696909,Transaction,[REAL] TXN_4696909: 74.30 US Dollar via Credit Card
TXN_4696910,Transaction,[REAL] TXN_4696910: 36.71 US Dollar via Cash
TXN_4696911,Transaction,[REAL] TXN_4696911: 2.33 US Dollar via ACH
TXN_4696912,Transaction,[REAL] TXN_4696912: 18.47 US Dollar via Wire
TXN_4697077,Transaction,"[REAL] TXN_4697077: 1,584.69 US Dollar via Cheque"
TXN_4697078,Transaction,"[REAL] TXN_4697078: 1,174.65 US Dollar via Credit Card"
TXN_4697079,Transaction,[REAL] TXN_4697079: 278.93 US Dollar via ACH
TXN_4697269,Transaction,[REAL] TXN_4697269: 736.29 US Dollar via Cheque
TXN_4697270,Transaction,"[REAL] TXN_4697270: 2,024.81 US Dollar via Cash"
TXN_4697271,Transaction,[REAL] TXN_4697271: 190.20 US Dollar via ACH
TXN_4697385,Transaction,"[REAL] TXN_4697385: 1,110.51 US Dollar via Cheque"
TXN_4697386,Transaction,"[REAL] TXN_4697386: 1,403.57 US Dollar via Credit Card"
TXN_4697910,Transaction,[REAL] TXN_4697910: 613.03 US Dollar via Cheque
TXN_4697911,Transaction,[REAL] TXN_4697911: 427.13 US Dollar via ACH
TXN_4698317,Transaction,[REAL] TXN_4698317: 135.53 US Dollar via Cheque
TXN_4698318,Transaction,[REAL] TXN_4698318: 186.02 US Dollar via Credit Card
TXN_4698602,Transaction,[REAL] TXN_4698602: 376.72 US Dollar via Cheque
TXN_4698603,Transaction,[REAL] TXN_4698603: 282.21 US Dollar via Cash
TXN_4698604,Transaction,[REAL] TXN_4698604: 542.75 US Dollar via Wire
TXN_4699085,Transaction,[REAL] TXN_4699085: 103.12 US Dollar via Cheque
TXN_4699086,Transaction,[REAL] TXN_4699086: 31.70 US Dollar via Cash
TXN_4699159,Transaction,"[REAL] TXN_4699159: 356,441.92 US Dollar via Cheque"
TXN_4699407,Transaction,"[REAL] TXN_4699407: 2,064.42 US Dollar via Cheque"
